gene_id	go_id	GO_LEVEL	METAGO_L2	METAGO_L3	METAGO_L4	METAGO_L5
Pa_1_19780	GO:0006412	8	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0034641|GO:0043170|GO:1901564	GO:0043603|GO:0009059|GO:1901566|GO:0044271|GO:0019538|GO:0044260
Pa_1_19790	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_1_1980	GO:0006520	7	GO:0008152|GO:0009987	GO:0044281|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0006082|GO:1901564	GO:0043436
Pa_1_1980	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_1_19800	GO:0004386	9	GO:0003824	GO:0016787	GO:0016817	GO:0016818
Pa_1_19820	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_19820	GO:0016070	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139
Pa_1_19820	GO:0042254	6	GO:0009987	GO:0071840	GO:0044085	GO:0022613
Pa_1_19830	GO:0004386	9	GO:0003824	GO:0016787	GO:0016817	GO:0016818
Pa_1_19840	GO:0005215	2	GO:0005215	GO:0005215	GO:0005215	GO:0005215
Pa_1_19840	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_1_19840	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_19850	GO:0005694	6	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_1_19850	GO:0006996	5	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_1_19870	GO:0005215	2	GO:0005215	GO:0005215	GO:0005215	GO:0005215
Pa_1_19870	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_1_19870	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_19880	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_1990	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_19900	GO:0003723	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003723
Pa_1_19900	GO:0016070	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139
Pa_1_19900	GO:0016779	5	GO:0003824	GO:0016740	GO:0016772	GO:0016779
Pa_1_19910	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_19910	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_1_19930	GO:0003723	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003723
Pa_1_19930	GO:0005198	2	GO:0005198	GO:0005198	GO:0005198	GO:0005198
Pa_1_19930	GO:0005840	6	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_1_19930	GO:0006412	8	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0034641|GO:0043170|GO:1901564	GO:0043603|GO:0009059|GO:1901566|GO:0044271|GO:0019538|GO:0044260
Pa_1_19940	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_1_19950	GO:0005975	4	GO:0008152	GO:0044238|GO:0071704	GO:0005975	GO:0005975
Pa_1_19950	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_19960	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_19970	GO:0005840	6	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_1_19990	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_1_20	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_2000	GO:0004672	6	GO:0003824	GO:0140096|GO:0016740	GO:0016772	GO:0016773|GO:0016301
Pa_1_2000	GO:0007165	5	GO:0009987|GO:0065007	GO:0050789	GO:0050794	GO:0007165
Pa_1_20000	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20010	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20020	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_20020	GO:0005694	6	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_1_20020	GO:0006259	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139|GO:0044260
Pa_1_20020	GO:0006950	3	GO:0050896	GO:0006950	GO:0006950	GO:0006950
Pa_1_20030	GO:0005773	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_20030	GO:0005777	7	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_20030	GO:0006629	4	GO:0008152	GO:0044238|GO:0071704	GO:0006629	GO:0006629
Pa_1_20030	GO:0006996	5	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_1_20030	GO:0007165	5	GO:0009987|GO:0065007	GO:0050789	GO:0050794	GO:0007165
Pa_1_20030	GO:0012505	3	GO:0110165	GO:0012505	GO:0012505	GO:0012505
Pa_1_20030	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20030	GO:0016192	5	GO:0051179|GO:0009987	GO:0051234	GO:0006810	GO:0016192
Pa_1_20030	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_20030	GO:0031410	7	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0031982
Pa_1_20040	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_1_20050	GO:0055114	3	GO:0008152	GO:0055114	GO:0055114	GO:0055114
Pa_1_20060	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_20070	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_20080	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_20090	GO:0005575	1	GO:0005575	GO:0005575	GO:0005575	GO:0005575
Pa_1_20090	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_20100	GO:0005739	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_20100	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_1_20110	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_20110	GO:0016874	3	GO:0003824	GO:0016874	GO:0016874	GO:0016874
Pa_1_20120	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_1_20140	GO:0005739	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_20160	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_1_20170	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_1_20180	GO:0005739	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_20180	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20200	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_20200	GO:0016070	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139
Pa_1_20220	GO:0005886	4	GO:0110165	GO:0016020	GO:0005886	GO:0005886
Pa_1_20230	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20240	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_1_20250	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_20270	GO:0005575	1	GO:0005575	GO:0005575	GO:0005575	GO:0005575
Pa_1_20270	GO:0006520	7	GO:0008152|GO:0009987	GO:0044281|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0006082|GO:1901564	GO:0043436
Pa_1_20270	GO:0009404	4	GO:0008152|GO:0009987	GO:0019748|GO:0044237	GO:0009404	GO:0009404
Pa_1_20270	GO:0016779	5	GO:0003824	GO:0016740	GO:0016772	GO:0016779
Pa_1_20290	GO:0005618	4	GO:0110165	GO:0030312	GO:0005618	GO:0005618
Pa_1_20290	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20300	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20320	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_1_20330	GO:0005198	2	GO:0005198	GO:0005198	GO:0005198	GO:0005198
Pa_1_20330	GO:0005794	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_20330	GO:0006629	4	GO:0008152	GO:0044238|GO:0071704	GO:0006629	GO:0006629
Pa_1_20330	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20330	GO:0016192	5	GO:0051179|GO:0009987	GO:0051234	GO:0006810	GO:0016192
Pa_1_20330	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_20330	GO:0031410	7	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0031982
Pa_1_20340	GO:0006629	4	GO:0008152	GO:0044238|GO:0071704	GO:0006629	GO:0006629
Pa_1_20340	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20340	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_20350	GO:0003700	3	GO:0140110	GO:0003700	GO:0003700	GO:0003700
Pa_1_20350	GO:0006351	10	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0009059|GO:0019438|GO:0018130|GO:0044271|GO:1901362|GO:0006139|GO:0044260
Pa_1_20360	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20370	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_1_20380	GO:0008150	1	GO:0008150	GO:0008150	GO:0008150	GO:0008150
Pa_1_20380	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_20390	GO:0003723	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003723
Pa_1_20390	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_20390	GO:0005575	1	GO:0005575	GO:0005575	GO:0005575	GO:0005575
Pa_1_20390	GO:0006412	8	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0034641|GO:0043170|GO:1901564	GO:0043603|GO:0009059|GO:1901566|GO:0044271|GO:0019538|GO:0044260
Pa_1_20390	GO:0045182	2	GO:0045182	GO:0045182	GO:0045182	GO:0045182
Pa_1_2040	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_20400	GO:0006950	3	GO:0050896	GO:0006950	GO:0006950	GO:0006950
Pa_1_20400	GO:0012505	3	GO:0110165	GO:0012505	GO:0012505	GO:0012505
Pa_1_20400	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20400	GO:0042221	3	GO:0050896	GO:0042221	GO:0042221	GO:0042221
Pa_1_20410	GO:0005743	6	GO:0110165	GO:0016020	GO:0031090	GO:0031966|GO:0019866
Pa_1_20410	GO:0032979	10	GO:0051179|GO:0009987	GO:0033036|GO:0051641|GO:0071840|GO:0051234	GO:0070727|GO:0051649|GO:0008104|GO:0006810|GO:0016043	GO:0006839|GO:0061024|GO:0046907|GO:0045184|GO:0034613|GO:0006996|GO:0071705|GO:0071702
Pa_1_20410	GO:0043022	5	GO:0005488	GO:0044877	GO:0043021	GO:0043022
Pa_1_20420	GO:0005215	2	GO:0005215	GO:0005215	GO:0005215	GO:0005215
Pa_1_20420	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_1_20420	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20425	GO:0005215	2	GO:0005215	GO:0005215	GO:0005215	GO:0005215
Pa_1_20425	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_1_20425	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20430	GO:0003723	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003723
Pa_1_20440	GO:0006996	5	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_1_2045	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20460	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_20480	GO:0005694	6	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_1_20480	GO:0008150	1	GO:0008150	GO:0008150	GO:0008150	GO:0008150
Pa_1_20490	GO:0016853	3	GO:0003824	GO:0016853	GO:0016853	GO:0016853
Pa_1_2050	GO:0005975	4	GO:0008152	GO:0044238|GO:0071704	GO:0005975	GO:0005975
Pa_1_2050	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_20500	GO:0005575	1	GO:0005575	GO:0005575	GO:0005575	GO:0005575
Pa_1_20500	GO:0019725	5	GO:0009987|GO:0065007	GO:0065008	GO:0042592	GO:0019725
Pa_1_20500	GO:0050789	3	GO:0065007	GO:0050789	GO:0050789	GO:0050789
Pa_1_20510	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_1_20510	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20520	GO:0005575	1	GO:0005575	GO:0005575	GO:0005575	GO:0005575
Pa_1_20520	GO:0016070	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139
Pa_1_20530	GO:0003723	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003723
Pa_1_20530	GO:0005198	2	GO:0005198	GO:0005198	GO:0005198	GO:0005198
Pa_1_20530	GO:0005829	3	GO:0110165	GO:0005829	GO:0005829	GO:0005829
Pa_1_20530	GO:0005840	6	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_1_20530	GO:0006412	8	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0034641|GO:0043170|GO:1901564	GO:0043603|GO:0009059|GO:1901566|GO:0044271|GO:0019538|GO:0044260
Pa_1_20540	GO:0005739	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_20540	GO:0005829	3	GO:0110165	GO:0005829	GO:0005829	GO:0005829
Pa_1_20540	GO:0006412	8	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0034641|GO:0043170|GO:1901564	GO:0043603|GO:0009059|GO:1901566|GO:0044271|GO:0019538|GO:0044260
Pa_1_20540	GO:0006520	7	GO:0008152|GO:0009987	GO:0044281|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0006082|GO:1901564	GO:0043436
Pa_1_20540	GO:0016070	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139
Pa_1_20540	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_20540	GO:0016874	3	GO:0003824	GO:0016874	GO:0016874	GO:0016874
Pa_1_20550	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_1_20550	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20560	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_20560	GO:0006464	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0043170|GO:1901564	GO:0043412|GO:0019538|GO:0044260
Pa_1_20560	GO:0006996	5	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_1_20560	GO:0007049	3	GO:0009987	GO:0007049	GO:0007049	GO:0007049
Pa_1_20560	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_20560	GO:0030163	6	GO:0008152	GO:0009056|GO:0006807|GO:0044238|GO:0071704	GO:1901575|GO:0043170|GO:1901564	GO:0009057|GO:1901565|GO:0019538
Pa_1_20560	GO:0050789	3	GO:0065007	GO:0050789	GO:0050789	GO:0050789
Pa_1_20570	GO:0005215	2	GO:0005215	GO:0005215	GO:0005215	GO:0005215
Pa_1_20570	GO:0005739	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_20570	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_1_20570	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20570	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_1_20580	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_1_20580	GO:0006259	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139|GO:0044260
Pa_1_20580	GO:0006950	3	GO:0050896	GO:0006950	GO:0006950	GO:0006950
Pa_1_20580	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_20580	GO:0016829	3	GO:0003824	GO:0016829	GO:0016829	GO:0016829
Pa_1_20590	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_1_20590	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_2060	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_1_2060	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_2060	GO:0005829	3	GO:0110165	GO:0005829	GO:0005829	GO:0005829
Pa_1_2060	GO:0006351	10	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0009059|GO:0019438|GO:0018130|GO:0044271|GO:1901362|GO:0006139|GO:0044260
Pa_1_2060	GO:0006520	7	GO:0008152|GO:0009987	GO:0044281|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0006082|GO:1901564	GO:0043436
Pa_1_2060	GO:0016829	3	GO:0003824	GO:0016829	GO:0016829	GO:0016829
Pa_1_20600	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_20600	GO:0005938	4	GO:0110165	GO:0005737	GO:0005938	GO:0005938
Pa_1_20600	GO:0007010	6	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_1_20600	GO:0015629	7	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_1_20600	GO:0016192	5	GO:0051179|GO:0009987	GO:0051234	GO:0006810	GO:0016192
Pa_1_20600	GO:0030427	3	GO:0110165	GO:0030427	GO:0030427	GO:0030427
Pa_1_20600	GO:0050789	3	GO:0065007	GO:0050789	GO:0050789	GO:0050789
Pa_1_20610	GO:0005575	1	GO:0005575	GO:0005575	GO:0005575	GO:0005575
Pa_1_20610	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_1_20620	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_1_20630	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_20630	GO:0005938	4	GO:0110165	GO:0005737	GO:0005938	GO:0005938
Pa_1_20630	GO:0008150	1	GO:0008150	GO:0008150	GO:0008150	GO:0008150
Pa_1_20650	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_1_20650	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_20650	GO:0006259	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139|GO:0044260
Pa_1_20650	GO:0006950	3	GO:0050896	GO:0006950	GO:0006950	GO:0006950
Pa_1_20650	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20650	GO:0016779	5	GO:0003824	GO:0016740	GO:0016772	GO:0016779
Pa_1_20660	GO:0003723	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003723
Pa_1_20660	GO:0016070	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139
Pa_1_20670	GO:0003723	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003723
Pa_1_20670	GO:0005198	2	GO:0005198	GO:0005198	GO:0005198	GO:0005198
Pa_1_20670	GO:0005840	6	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_1_20670	GO:0006412	8	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0034641|GO:0043170|GO:1901564	GO:0043603|GO:0009059|GO:1901566|GO:0044271|GO:0019538|GO:0044260
Pa_1_20680	GO:0005198	2	GO:0005198	GO:0005198	GO:0005198	GO:0005198
Pa_1_20680	GO:0005829	3	GO:0110165	GO:0005829	GO:0005829	GO:0005829
Pa_1_20680	GO:0005840	6	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_1_20680	GO:0006412	8	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0034641|GO:0043170|GO:1901564	GO:0043603|GO:0009059|GO:1901566|GO:0044271|GO:0019538|GO:0044260
Pa_1_2070	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_1_2070	GO:0003700	3	GO:0140110	GO:0003700	GO:0003700	GO:0003700
Pa_1_2070	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_2070	GO:0006351	10	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0009059|GO:0019438|GO:0018130|GO:0044271|GO:1901362|GO:0006139|GO:0044260
Pa_1_20700	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_1_20700	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_1_20700	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20720	GO:0016791	6	GO:0003824	GO:0016787	GO:0016788	GO:0042578
Pa_1_20760	GO:0004672	6	GO:0003824	GO:0140096|GO:0016740	GO:0016772	GO:0016773|GO:0016301
Pa_1_20770	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_20770	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_20770	GO:0005829	3	GO:0110165	GO:0005829	GO:0005829	GO:0005829
Pa_1_20770	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_1_20770	GO:0012505	3	GO:0110165	GO:0012505	GO:0012505	GO:0012505
Pa_1_20790	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_1_20790	GO:0006259	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139|GO:0044260
Pa_1_20790	GO:0006950	3	GO:0050896	GO:0006950	GO:0006950	GO:0006950
Pa_1_20790	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_2080	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_1_2080	GO:0005575	1	GO:0005575	GO:0005575	GO:0005575	GO:0005575
Pa_1_2080	GO:0008150	1	GO:0008150	GO:0008150	GO:0008150	GO:0008150
Pa_1_20800	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20800	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_20810	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20820	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_20820	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_20820	GO:0006464	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0043170|GO:1901564	GO:0043412|GO:0019538|GO:0044260
Pa_1_20820	GO:0006996	5	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_1_20820	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_20830	GO:0016070	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139
Pa_1_20830	GO:0050789	3	GO:0065007	GO:0050789	GO:0050789	GO:0050789
Pa_1_20840	GO:0003723	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003723
Pa_1_20840	GO:0004672	6	GO:0003824	GO:0140096|GO:0016740	GO:0016772	GO:0016773|GO:0016301
Pa_1_20840	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_20840	GO:0005575	1	GO:0005575	GO:0005575	GO:0005575	GO:0005575
Pa_1_20840	GO:0016070	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139
Pa_1_20840	GO:0050789	3	GO:0065007	GO:0050789	GO:0050789	GO:0050789
Pa_1_20850	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_20860	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_1_20880	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20890	GO:0016791	6	GO:0003824	GO:0016787	GO:0016788	GO:0042578
Pa_1_2090	GO:0008233	4	GO:0003824	GO:0140096|GO:0016787	GO:0008233	GO:0008233
Pa_1_2090	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
